date,pm25,pm10,o3,no2,so2,co
2016-06-29,150.0,,76.0,17.0,,8.0
2016-06-30,175.0,49.0,94.0,18.0,,6.0
2016-07-01,129.0,23.0,71.0,10.0,,3.0
2016-01-05,82.0,51.0,20.0,21.0,5.0,5.0
2016-01-06,79.0,28.0,24.0,20.0,4.0,6.0
2016-01-07,72.0,14.0,22.0,13.0,3.0,2.0
2016-01-08,43.0,29.0,19.0,21.0,6.0,6.0
2016-01-09,79.0,67.0,11.0,38.0,11.0,14.0
2016-01-10,142.0,49.0,19.0,32.0,13.0,13.0
2016-01-11,125.0,15.0,25.0,12.0,2.0,2.0
2016-01-12,47.0,17.0,24.0,16.0,3.0,4.0
2016-01-13,50.0,31.0,20.0,23.0,5.0,6.0
2016-01-14,64.0,63.0,17.0,39.0,12.0,15.0
2016-01-15,142.0,90.0,13.0,47.0,21.0,27.0
2016-01-16,184.0,86.0,11.0,33.0,25.0,21.0
2016-01-17,187.0,31.0,28.0,13.0,4.0,5.0
2016-01-18,87.0,39.0,26.0,9.0,1.0,2.0
2016-01-19,38.0,58.0,13.0,33.0,10.0,13.0
2016-01-20,132.0,101.0,5.0,40.0,37.0,36.0
2016-01-21,207.0,91.0,6.0,31.0,14.0,24.0
2016-01-22,198.0,21.0,27.0,10.0,3.0,4.0
2016-01-23,50.0,35.0,27.0,9.0,2.0,4.0
2016-01-24,47.0,42.0,26.0,13.0,2.0,3.0
2016-01-25,48.0,29.0,22.0,20.0,6.0,5.0
2016-01-26,69.0,43.0,22.0,19.0,9.0,5.0
2016-01-27,85.0,79.0,14.0,42.0,22.0,18.0
2016-01-28,181.0,107.0,18.0,43.0,27.0,24.0
2016-01-29,219.0,58.0,14.0,27.0,20.0,15.0
2016-01-30,148.0,45.0,24.0,24.0,10.0,11.0
2016-01-31,117.0,16.0,27.0,13.0,3.0,4.0
2016-02-01,53.0,15.0,27.0,16.0,4.0,4.0
2016-02-02,52.0,34.0,24.0,23.0,6.0,6.0
2016-02-03,80.0,33.0,18.0,30.0,7.0,9.0
2016-02-04,106.0,15.0,29.0,13.0,3.0,4.0
2016-02-05,58.0,27.0,31.0,8.0,2.0,3.0
2016-02-06,44.0,32.0,28.0,19.0,6.0,6.0
2016-02-07,76.0,50.0,31.0,21.0,10.0,8.0
2016-02-08,113.0,176.0,34.0,21.0,30.0,9.0
2016-02-09,221.0,38.0,36.0,19.0,10.0,9.0
2016-02-10,114.0,80.0,21.0,33.0,30.0,25.0
2016-02-11,182.0,114.0,24.0,32.0,27.0,27.0
2016-02-12,216.0,99.0,18.0,28.0,11.0,20.0
2016-02-13,206.0,13.0,29.0,5.0,2.0,2.0
2016-02-14,47.0,13.0,27.0,5.0,1.0,2.0
2016-02-15,32.0,36.0,28.0,8.0,1.0,2.0
2016-02-16,38.0,32.0,31.0,8.0,1.0,2.0
2016-02-17,40.0,40.0,29.0,25.0,8.0,8.0
2016-02-18,116.0,26.0,34.0,12.0,3.0,3.0
2016-02-19,55.0,24.0,32.0,14.0,3.0,3.0
2016-02-20,55.0,14.0,31.0,9.0,2.0,3.0
2016-02-21,49.0,71.0,23.0,31.0,14.0,15.0
2016-02-22,167.0,60.0,33.0,22.0,10.0,10.0
2016-02-23,128.0,15.0,33.0,9.0,3.0,2.0
2016-02-24,49.0,36.0,26.0,22.0,4.0,6.0
2016-02-25,79.0,32.0,27.0,19.0,3.0,5.0
2016-02-26,70.0,42.0,28.0,18.0,6.0,5.0
2016-02-27,91.0,26.0,29.0,17.0,4.0,4.0
2016-02-28,71.0,40.0,31.0,17.0,4.0,7.0
2016-02-29,93.0,33.0,24.0,21.0,5.0,5.0
2016-03-01,96.0,86.0,22.0,40.0,16.0,16.0
2016-03-02,188.0,116.0,27.0,56.0,16.0,24.0
2016-03-03,232.0,151.0,22.0,60.0,25.0,32.0
2016-03-04,345.0,202.0,18.0,61.0,33.0,42.0
2016-03-05,374.0,177.0,32.0,11.0,3.0,2.0
2016-03-06,150.0,113.0,14.0,38.0,16.0,14.0
2016-03-07,156.0,61.0,35.0,19.0,10.0,8.0
2016-03-08,81.0,19.0,33.0,7.0,1.0,2.0
2016-03-09,45.0,15.0,28.0,8.0,1.0,2.0
2016-03-10,41.0,35.0,29.0,9.0,1.0,2.0
2016-03-11,44.0,42.0,27.0,20.0,2.0,4.0
2016-03-12,66.0,84.0,17.0,42.0,21.0,13.0
2016-03-13,176.0,35.0,36.0,15.0,4.0,3.0
2016-03-14,68.0,80.0,29.0,32.0,12.0,11.0
2016-03-15,154.0,108.0,24.0,37.0,26.0,11.0
2016-03-16,194.0,150.0,60.0,47.0,21.0,19.0
2016-03-17,284.0,150.0,52.0,52.0,18.0,18.0
2016-03-18,298.0,36.0,46.0,43.0,7.0,13.0
2016-03-19,238.0,75.0,29.0,22.0,10.0,9.0
2016-03-20,147.0,69.0,37.0,36.0,8.0,12.0
2016-03-21,139.0,110.0,47.0,47.0,12.0,11.0
2016-03-22,189.0,129.0,19.0,44.0,16.0,12.0
2016-03-23,185.0,34.0,33.0,16.0,3.0,6.0
2016-03-24,64.0,24.0,36.0,19.0,1.0,5.0
2016-03-25,47.0,36.0,35.0,21.0,2.0,3.0
2016-03-26,70.0,27.0,35.0,15.0,1.0,2.0
2016-03-27,45.0,31.0,38.0,16.0,1.0,2.0
2016-03-28,40.0,131.0,32.0,37.0,9.0,6.0
2016-03-29,159.0,52.0,39.0,14.0,2.0,2.0
2016-03-30,57.0,48.0,37.0,19.0,4.0,3.0
2016-03-31,68.0,135.0,50.0,41.0,20.0,13.0
2016-04-01,203.0,82.0,33.0,14.0,4.0,4.0
2015-10-02,40.0,49.0,38.0,23.0,1.0,5.0
2015-10-03,70.0,46.0,40.0,21.0,2.0,5.0
2015-10-04,69.0,92.0,63.0,41.0,4.0,11.0
2015-10-05,176.0,141.0,86.0,47.0,4.0,16.0
2015-10-06,242.0,195.0,102.0,49.0,3.0,19.0
2015-10-07,326.0,198.0,51.0,51.0,4.0,18.0
2015-10-08,286.0,22.0,23.0,9.0,1.0,1.0
2015-10-09,27.0,43.0,25.0,15.0,1.0,3.0
2015-10-10,62.0,22.0,22.0,6.0,1.0,2.0
2015-10-11,22.0,29.0,31.0,10.0,1.0,1.0
2015-10-12,31.0,28.0,30.0,19.0,1.0,2.0
2015-10-13,42.0,54.0,28.0,36.0,3.0,6.0
2015-10-14,91.0,98.0,26.0,49.0,10.0,19.0
2015-10-15,180.0,92.0,53.0,51.0,6.0,14.0
2015-10-16,181.0,162.0,77.0,64.0,11.0,20.0
2015-10-17,255.0,250.0,31.0,73.0,9.0,24.0
2015-10-18,354.0,49.0,21.0,27.0,4.0,9.0
2015-10-19,132.0,67.0,20.0,27.0,4.0,7.0
2015-10-20,123.0,82.0,5.0,35.0,5.0,13.0
2015-10-21,161.0,57.0,13.0,18.0,1.0,7.0
2015-10-22,132.0,43.0,10.0,20.0,1.0,6.0
2015-10-23,90.0,53.0,19.0,29.0,1.0,7.0
2015-10-24,123.0,60.0,22.0,26.0,4.0,9.0
2015-10-25,129.0,45.0,9.0,27.0,4.0,6.0
2015-10-26,89.0,55.0,18.0,15.0,1.0,3.0
2015-10-27,88.0,33.0,16.0,19.0,1.0,4.0
2015-10-28,52.0,15.0,24.0,12.0,1.0,2.0
2015-10-29,32.0,15.0,23.0,9.0,1.0,1.0
2015-10-30,37.0,32.0,17.0,22.0,2.0,4.0
2015-10-31,72.0,48.0,17.0,30.0,4.0,7.0
2015-11-01,110.0,70.0,14.0,38.0,6.0,9.0
2015-11-02,147.0,74.0,13.0,43.0,5.0,13.0
2015-11-03,164.0,127.0,29.0,48.0,11.0,20.0
2015-11-04,219.0,136.0,12.0,56.0,10.0,17.0
2015-11-05,256.0,,13.0,28.0,3.0,9.0
2015-11-06,166.0,15.0,21.0,10.0,1.0,3.0
2015-11-07,61.0,16.0,21.0,9.0,1.0,3.0
2015-11-08,55.0,66.0,16.0,20.0,2.0,6.0
2015-11-09,127.0,101.0,2.0,28.0,6.0,16.0
2015-11-10,198.0,101.0,1.0,28.0,3.0,13.0
2015-11-11,192.0,82.0,2.0,27.0,4.0,17.0
2015-11-12,184.0,120.0,1.0,28.0,3.0,22.0
2015-11-13,217.0,141.0,2.0,35.0,8.0,27.0
2015-11-14,255.0,109.0,5.0,38.0,11.0,31.0
2015-11-15,308.0,154.0,15.0,34.0,9.0,29.0
2015-11-16,264.0,56.0,8.0,32.0,4.0,11.0
2015-11-17,140.0,57.0,10.0,27.0,3.0,13.0
2015-11-18,132.0,53.0,4.0,27.0,3.0,9.0
2015-11-19,143.0,,,32.0,2.0,13.0
2015-11-20,165.0,,1.0,25.0,7.0,20.0
2015-11-21,150.0,,1.0,19.0,4.0,18.0
2015-11-22,118.0,,22.0,17.0,5.0,10.0
2015-11-23,128.0,,23.0,14.0,5.0,5.0
2015-11-24,82.0,31.0,15.0,22.0,4.0,6.0
2015-11-25,86.0,19.0,22.0,20.0,5.0,10.0
2015-11-26,113.0,36.0,23.0,16.0,5.0,6.0
2015-11-27,74.0,149.0,4.0,48.0,21.0,30.0
2015-11-28,293.0,251.0,5.0,50.0,25.0,39.0
2015-11-29,352.0,184.0,6.0,52.0,25.0,45.0
2015-11-30,301.0,472.0,3.0,64.0,12.0,59.0
2015-12-01,421.0,250.0,2.0,63.0,24.0,78.0
2015-12-02,488.0,5.0,17.0,8.0,2.0,3.0
2015-12-03,29.0,12.0,16.0,8.0,1.0,3.0
2015-12-04,37.0,35.0,18.0,19.0,6.0,7.0
2015-12-05,61.0,50.0,20.0,31.0,9.0,11.0
2015-12-06,104.0,109.0,4.0,53.0,19.0,30.0
2015-12-07,215.0,120.0,3.0,49.0,22.0,34.0
2015-12-08,234.0,170.0,2.0,47.0,11.0,44.0
2015-12-09,317.0,,1.0,53.0,22.0,36.0
2015-12-10,317.0,,23.0,28.0,9.0,17.0
2015-12-11,158.0,57.0,17.0,30.0,8.0,10.0
2015-12-12,101.0,129.0,6.0,50.0,15.0,30.0
2015-12-13,215.0,152.0,4.0,57.0,26.0,41.0
2015-12-14,254.0,,23.0,39.0,7.0,27.0
2015-12-15,199.0,7.0,24.0,8.0,1.0,3.0
2015-12-16,26.0,10.0,17.0,11.0,1.0,4.0
2015-12-17,30.0,46.0,9.0,36.0,8.0,12.0
2015-12-18,116.0,59.0,14.0,45.0,10.0,20.0
2015-12-19,144.0,98.0,4.0,63.0,18.0,34.0
2015-12-20,219.0,156.0,7.0,60.0,16.0,42.0
2015-12-21,279.0,198.0,7.0,56.0,12.0,40.0
2015-12-22,288.0,317.0,7.0,66.0,18.0,53.0
2015-12-23,375.0,205.0,13.0,66.0,11.0,43.0
2015-12-24,317.0,104.0,17.0,43.0,9.0,16.0
2015-12-25,157.0,415.0,6.0,90.0,7.0,70.0
2015-12-26,525.0,283.0,6.0,62.0,3.0,41.0
2015-12-27,316.0,79.0,8.0,35.0,6.0,12.0
2015-12-28,123.0,86.0,10.0,43.0,9.0,21.0
2015-12-29,180.0,236.0,8.0,74.0,18.0,47.0
2015-12-30,361.0,160.0,34.0,36.0,5.0,20.0
2015-12-31,157.0,68.0,16.0,37.0,6.0,15.0
2016-01-01,122.0,,,,,
2016-01-04,221.0,10.0,27.0,17.0,2.0,7.0
2015-07-02,62.0,16.0,40.0,12.0,3.0,1.0
2015-07-03,27.0,55.0,90.0,19.0,5.0,9.0
2015-07-04,78.0,47.0,41.0,22.0,4.0,6.0
2015-07-05,85.0,61.0,117.0,22.0,6.0,9.0
2015-07-06,146.0,60.0,114.0,17.0,5.0,8.0
2015-07-07,140.0,65.0,111.0,18.0,5.0,8.0
2015-07-08,145.0,82.0,124.0,17.0,5.0,9.0
2015-07-09,173.0,63.0,115.0,18.0,6.0,7.0
2015-07-10,146.0,59.0,101.0,15.0,5.0,6.0
2015-07-11,112.0,82.0,122.0,18.0,7.0,11.0
2015-07-12,166.0,108.0,139.0,23.0,4.0,9.0
2015-07-13,169.0,59.0,130.0,20.0,1.0,6.0
2015-07-14,118.0,48.0,115.0,15.0,3.0,6.0
2015-07-15,104.0,49.0,49.0,23.0,2.0,6.0
2015-07-16,98.0,38.0,44.0,12.0,1.0,6.0
2015-07-17,104.0,35.0,40.0,16.0,1.0,7.0
2015-07-18,96.0,42.0,63.0,15.0,1.0,8.0
2015-07-19,118.0,52.0,60.0,17.0,,9.0
2015-07-20,152.0,67.0,64.0,14.0,,8.0
2015-07-21,162.0,75.0,71.0,18.0,,10.0
2015-07-22,181.0,49.0,87.0,19.0,1.0,7.0
2015-07-23,140.0,48.0,73.0,22.0,,7.0
2015-07-24,112.0,62.0,80.0,28.0,2.0,8.0
2015-07-25,131.0,77.0,115.0,22.0,1.0,11.0
2015-07-26,161.0,90.0,134.0,18.0,1.0,10.0
2015-07-27,175.0,71.0,98.0,19.0,1.0,8.0
2015-07-28,138.0,53.0,92.0,14.0,,7.0
2015-07-29,124.0,78.0,110.0,21.0,,9.0
2015-07-30,165.0,42.0,45.0,13.0,2.0,8.0
2015-07-31,104.0,25.0,74.0,10.0,,5.0
2015-08-01,71.0,62.0,47.0,24.0,2.0,12.0
2015-08-02,155.0,70.0,86.0,14.0,1.0,10.0
2015-08-03,151.0,40.0,35.0,16.0,3.0,11.0
2015-08-04,129.0,34.0,81.0,14.0,1.0,4.0
2015-08-05,57.0,77.0,88.0,17.0,1.0,9.0
2015-08-06,156.0,59.0,90.0,11.0,1.0,6.0
2015-08-07,113.0,75.0,84.0,16.0,1.0,8.0
2015-08-08,158.0,48.0,101.0,16.0,,6.0
2015-08-09,112.0,61.0,123.0,15.0,1.0,7.0
2015-08-10,132.0,52.0,88.0,19.0,1.0,6.0
2015-08-11,109.0,87.0,127.0,17.0,5.0,14.0
2015-08-12,168.0,88.0,118.0,17.0,1.0,9.0
2015-08-13,162.0,105.0,140.0,19.0,5.0,10.0
2015-08-14,179.0,62.0,50.0,16.0,2.0,7.0
2015-08-15,123.0,42.0,64.0,19.0,1.0,5.0
2015-08-16,76.0,70.0,140.0,22.0,3.0,6.0
2015-08-17,100.0,85.0,112.0,17.0,6.0,9.0
2015-08-18,158.0,60.0,72.0,19.0,1.0,7.0
2015-08-19,120.0,53.0,82.0,19.0,1.0,7.0
2015-08-20,138.0,43.0,84.0,13.0,1.0,5.0
2015-08-21,94.0,26.0,75.0,12.0,1.0,3.0
2015-08-22,50.0,24.0,47.0,9.0,4.0,4.0
2015-08-23,50.0,25.0,47.0,9.0,3.0,7.0
2015-08-24,72.0,18.0,47.0,9.0,,3.0
2015-08-25,52.0,24.0,43.0,14.0,1.0,3.0
2015-08-26,59.0,20.0,52.0,11.0,,3.0
2015-08-27,42.0,20.0,50.0,11.0,1.0,3.0
2015-08-28,44.0,28.0,59.0,14.0,1.0,4.0
2015-08-29,57.0,41.0,92.0,10.0,1.0,5.0
2015-08-30,78.0,33.0,37.0,11.0,1.0,8.0
2015-08-31,84.0,30.0,33.0,13.0,,6.0
2015-09-01,91.0,9.0,25.0,8.0,,4.0
2015-09-02,42.0,11.0,39.0,9.0,,3.0
2015-09-03,34.0,24.0,61.0,12.0,,5.0
2015-09-04,48.0,57.0,33.0,12.0,1.0,15.0
2015-09-05,134.0,16.0,36.0,10.0,1.0,6.0
2015-09-06,68.0,23.0,57.0,14.0,1.0,4.0
2015-09-07,60.0,38.0,69.0,22.0,1.0,6.0
2015-09-08,79.0,63.0,84.0,29.0,3.0,8.0
2015-09-09,135.0,46.0,38.0,25.0,1.0,7.0
2015-09-10,108.0,9.0,15.0,16.0,1.0,3.0
2015-09-11,36.0,13.0,31.0,12.0,1.0,2.0
2015-09-12,37.0,14.0,30.0,13.0,1.0,2.0
2015-09-13,28.0,42.0,45.0,23.0,2.0,4.0
2015-09-14,60.0,78.0,76.0,29.0,6.0,7.0
2015-09-15,143.0,84.0,109.0,31.0,9.0,10.0
2015-09-16,172.0,92.0,71.0,43.0,4.0,12.0
2015-09-17,190.0,105.0,82.0,41.0,5.0,12.0
2015-09-18,194.0,69.0,47.0,30.0,1.0,9.0
2015-09-19,146.0,33.0,56.0,23.0,1.0,5.0
2015-09-20,56.0,82.0,78.0,21.0,6.0,10.0
2015-09-21,162.0,77.0,98.0,31.0,10.0,10.0
2015-09-22,159.0,102.0,51.0,28.0,7.0,13.0
2015-09-23,182.0,39.0,38.0,21.0,1.0,6.0
2015-09-24,78.0,90.0,58.0,29.0,2.0,11.0
2015-09-25,163.0,21.0,31.0,18.0,1.0,4.0
2015-09-26,53.0,49.0,63.0,23.0,4.0,6.0
2015-09-27,83.0,61.0,54.0,29.0,2.0,6.0
2015-09-28,123.0,53.0,24.0,24.0,2.0,11.0
2015-09-29,118.0,54.0,7.0,24.0,1.0,11.0
2015-09-30,119.0,34.0,22.0,21.0,1.0,6.0
2015-10-01,72.0,20.0,29.0,10.0,1.0,2.0
2015-04-02,131.0,19.0,35.0,14.0,1.0,6.0
2015-04-03,110.0,27.0,48.0,16.0,1.0,5.0
2015-04-04,87.0,49.0,60.0,19.0,2.0,5.0
2015-04-05,137.0,69.0,36.0,18.0,2.0,5.0
2015-04-06,118.0,25.0,35.0,7.0,1.0,1.0
2015-04-07,72.0,29.0,35.0,13.0,1.0,2.0
2015-04-08,75.0,75.0,40.0,24.0,8.0,7.0
2015-04-09,171.0,103.0,52.0,32.0,12.0,11.0
2015-04-10,212.0,115.0,58.0,37.0,7.0,10.0
2015-04-11,231.0,86.0,57.0,24.0,11.0,17.0
2015-04-12,215.0,20.0,35.0,7.0,1.0,2.0
2015-04-13,62.0,22.0,50.0,11.0,1.0,3.0
2015-04-14,97.0,59.0,47.0,34.0,2.0,6.0
2015-04-15,150.0,195.0,42.0,43.0,8.0,8.0
2015-04-16,211.0,108.0,37.0,8.0,1.0,1.0
2015-04-17,95.0,112.0,40.0,28.0,10.0,6.0
2015-04-18,153.0,156.0,42.0,47.0,16.0,14.0
2015-04-19,197.0,78.0,41.0,18.0,4.0,5.0
2015-04-20,136.0,79.0,53.0,25.0,4.0,7.0
2015-04-21,150.0,85.0,40.0,23.0,5.0,5.0
2015-04-22,142.0,72.0,57.0,28.0,4.0,6.0
2015-04-23,130.0,81.0,38.0,25.0,9.0,5.0
2015-04-24,134.0,106.0,58.0,24.0,4.0,5.0
2015-04-25,144.0,105.0,86.0,38.0,7.0,7.0
2015-04-26,166.0,113.0,108.0,25.0,11.0,8.0
2015-04-27,180.0,92.0,87.0,23.0,6.0,8.0
2015-04-28,168.0,52.0,59.0,19.0,3.0,6.0
2015-04-29,126.0,87.0,96.0,28.0,6.0,13.0
2015-04-30,183.0,86.0,103.0,24.0,6.0,9.0
2015-05-01,177.0,92.0,36.0,26.0,10.0,10.0
2015-05-02,195.0,48.0,67.0,14.0,1.0,4.0
2015-05-03,119.0,73.0,41.0,14.0,1.0,4.0
2015-05-04,112.0,48.0,51.0,10.0,3.0,2.0
2015-05-05,66.0,67.0,41.0,18.0,5.0,4.0
2015-05-06,124.0,52.0,40.0,13.0,2.0,2.0
2015-05-07,71.0,83.0,53.0,19.0,3.0,5.0
2015-05-08,137.0,70.0,51.0,21.0,5.0,7.0
2015-05-09,118.0,43.0,27.0,15.0,4.0,19.0
2015-05-10,109.0,45.0,15.0,21.0,2.0,27.0
2015-05-11,117.0,16.0,35.0,17.0,1.0,16.0
2015-05-12,87.0,38.0,44.0,24.0,1.0,4.0
2015-05-13,66.0,100.0,82.0,42.0,2.0,9.0
2015-05-14,156.0,69.0,45.0,13.0,1.0,3.0
2015-05-15,74.0,45.0,51.0,14.0,1.0,3.0
2015-05-16,86.0,81.0,91.0,23.0,4.0,6.0
2015-05-17,127.0,117.0,73.0,21.0,9.0,10.0
2015-05-18,187.0,71.0,45.0,22.0,1.0,6.0
2015-05-19,123.0,48.0,39.0,11.0,1.0,1.0
2015-05-20,52.0,31.0,50.0,10.0,2.0,2.0
2015-05-21,54.0,64.0,67.0,20.0,3.0,5.0
2015-05-22,102.0,67.0,106.0,23.0,7.0,7.0
2015-05-23,143.0,93.0,118.0,30.0,9.0,8.0
2015-05-24,171.0,104.0,119.0,31.0,9.0,11.0
2015-05-25,185.0,105.0,132.0,23.0,13.0,9.0
2015-05-26,172.0,96.0,126.0,17.0,11.0,7.0
2015-05-27,165.0,89.0,113.0,15.0,6.0,8.0
2015-05-28,171.0,96.0,104.0,18.0,14.0,10.0
2015-05-29,180.0,68.0,75.0,27.0,4.0,9.0
2015-05-30,150.0,66.0,102.0,23.0,3.0,8.0
2015-05-31,153.0,72.0,110.0,24.0,7.0,8.0
2015-06-01,147.0,113.0,112.0,22.0,8.0,9.0
2015-06-02,174.0,47.0,41.0,13.0,4.0,8.0
2015-06-03,104.0,65.0,55.0,18.0,3.0,4.0
2015-06-04,101.0,63.0,31.0,24.0,3.0,7.0
2015-06-05,124.0,64.0,86.0,21.0,2.0,9.0
2015-06-06,123.0,42.0,69.0,12.0,1.0,3.0
2015-06-07,81.0,26.0,37.0,17.0,1.0,6.0
2015-06-08,59.0,29.0,55.0,18.0,2.0,3.0
2015-06-09,57.0,74.0,102.0,29.0,8.0,11.0
2015-06-10,135.0,59.0,44.0,18.0,3.0,10.0
2015-06-11,149.0,18.0,37.0,15.0,1.0,7.0
2015-06-12,71.0,21.0,37.0,15.0,1.0,3.0
2015-06-13,35.0,20.0,54.0,10.0,1.0,3.0
2015-06-14,47.0,31.0,71.0,18.0,1.0,5.0
2015-06-15,60.0,87.0,123.0,24.0,10.0,14.0
2015-06-16,161.0,105.0,131.0,32.0,11.0,11.0
2015-06-17,170.0,47.0,86.0,21.0,1.0,7.0
2015-06-18,107.0,29.0,45.0,15.0,1.0,5.0
2015-06-19,66.0,30.0,34.0,14.0,1.0,5.0
2015-06-20,61.0,31.0,89.0,20.0,1.0,6.0
2015-06-21,80.0,61.0,108.0,23.0,3.0,7.0
2015-06-22,115.0,78.0,122.0,20.0,10.0,10.0
2015-06-23,159.0,100.0,120.0,22.0,9.0,16.0
2015-06-24,219.0,85.0,50.0,21.0,6.0,9.0
2015-06-25,169.0,94.0,51.0,29.0,3.0,9.0
2015-06-26,169.0,105.0,106.0,13.0,1.0,8.0
2015-06-27,175.0,74.0,95.0,15.0,3.0,7.0
2015-06-28,135.0,115.0,112.0,17.0,4.0,10.0
2015-06-29,180.0,126.0,25.0,21.0,3.0,10.0
2015-06-30,148.0,25.0,42.0,17.0,1.0,3.0
2015-07-01,49.0,37.0,36.0,20.0,1.0,3.0
2015-01-02,137.0,59.0,17.0,32.0,17.0,11.0
2015-01-03,123.0,140.0,3.0,54.0,45.0,33.0
2015-01-04,252.0,156.0,8.0,58.0,41.0,35.0
2015-01-05,258.0,106.0,35.0,31.0,29.0,22.0
2015-01-06,150.0,43.0,23.0,21.0,13.0,6.0
2015-01-07,96.0,73.0,11.0,36.0,24.0,17.0
2015-01-08,150.0,136.0,2.0,53.0,28.0,31.0
2015-01-09,222.0,83.0,24.0,38.0,22.0,18.0
2015-01-10,148.0,137.0,8.0,62.0,38.0,32.0
2015-01-11,245.0,40.0,22.0,21.0,8.0,6.0
2015-01-12,79.0,85.0,17.0,33.0,23.0,15.0
2015-01-13,179.0,133.0,3.0,49.0,35.0,30.0
2015-01-14,239.0,184.0,2.0,52.0,39.0,30.0
2015-01-15,288.0,307.0,2.0,61.0,28.0,41.0
2015-01-16,396.0,94.0,26.0,21.0,5.0,13.0
2015-01-17,143.0,68.0,16.0,28.0,15.0,9.0
2015-01-18,120.0,100.0,32.0,29.0,18.0,17.0
2015-01-19,135.0,63.0,16.0,31.0,16.0,12.0
2015-01-20,117.0,81.0,12.0,37.0,27.0,17.0
2015-01-21,169.0,22.0,30.0,18.0,7.0,4.0
2015-01-22,58.0,91.0,11.0,43.0,28.0,18.0
2015-01-23,173.0,153.0,4.0,62.0,40.0,34.0
2015-01-24,276.0,84.0,12.0,34.0,17.0,15.0
2015-01-25,157.0,,11.0,27.0,10.0,12.0
2015-01-26,189.0,32.0,29.0,22.0,6.0,14.0
2015-01-27,135.0,30.0,26.0,16.0,7.0,5.0
2015-01-28,66.0,47.0,23.0,26.0,14.0,10.0
2015-01-29,99.0,55.0,28.0,21.0,13.0,9.0
2015-01-30,120.0,23.0,31.0,12.0,7.0,3.0
2015-01-31,45.0,36.0,25.0,24.0,10.0,6.0
2015-02-01,84.0,75.0,15.0,36.0,22.0,15.0
2015-02-02,151.0,110.0,14.0,46.0,33.0,23.0
2015-02-03,212.0,42.0,31.0,29.0,15.0,14.0
2015-02-04,167.0,37.0,32.0,10.0,5.0,2.0
2015-02-05,45.0,32.0,31.0,20.0,7.0,4.0
2015-02-06,76.0,70.0,19.0,43.0,17.0,15.0
2015-02-07,152.0,32.0,37.0,10.0,4.0,2.0
2015-02-08,40.0,31.0,29.0,15.0,8.0,5.0
2015-02-09,70.0,96.0,13.0,41.0,28.0,17.0
2015-02-10,184.0,107.0,18.0,54.0,28.0,23.0
2015-02-11,199.0,51.0,37.0,25.0,17.0,12.0
2015-02-12,101.0,35.0,32.0,24.0,9.0,6.0
2015-02-13,91.0,75.0,24.0,42.0,20.0,20.0
2015-02-14,204.0,,25.0,61.0,36.0,31.0
2015-02-15,315.0,193.0,8.0,64.0,48.0,43.0
2015-02-16,342.0,51.0,27.0,25.0,20.0,19.0
2015-02-17,166.0,32.0,20.0,14.0,5.0,4.0
2015-02-18,75.0,57.0,33.0,15.0,10.0,6.0
2015-02-19,93.0,148.0,28.0,18.0,30.0,11.0
2015-02-20,249.0,,23.0,17.0,6.0,13.0
2015-02-21,197.0,262.0,29.0,13.0,8.0,11.0
2015-02-22,209.0,204.0,26.0,8.0,2.0,2.0
2015-02-23,106.0,72.0,25.0,16.0,10.0,5.0
2015-02-24,113.0,128.0,22.0,29.0,21.0,20.0
2015-02-25,223.0,56.0,31.0,16.0,7.0,8.0
2015-02-26,112.0,22.0,32.0,11.0,4.0,3.0
2015-02-27,56.0,32.0,21.0,15.0,8.0,7.0
2015-02-28,77.0,103.0,5.0,20.0,7.0,13.0
2015-03-01,205.0,61.0,30.0,21.0,6.0,6.0
2015-03-02,104.0,68.0,28.0,27.0,13.0,14.0
2015-03-03,126.0,37.0,28.0,4.0,1.0,1.0
2015-03-04,31.0,29.0,29.0,15.0,6.0,4.0
2015-03-05,69.0,82.0,24.0,30.0,24.0,13.0
2015-03-06,179.0,128.0,25.0,41.0,33.0,20.0
2015-03-07,251.0,148.0,38.0,43.0,24.0,22.0
2015-03-08,282.0,31.0,31.0,27.0,16.0,14.0
2015-03-09,166.0,20.0,29.0,6.0,1.0,1.0
2015-03-10,31.0,37.0,30.0,19.0,5.0,5.0
2015-03-11,79.0,48.0,28.0,29.0,9.0,9.0
2015-03-12,107.0,69.0,23.0,36.0,14.0,14.0
2015-03-13,156.0,58.0,34.0,31.0,12.0,10.0
2015-03-14,127.0,78.0,16.0,39.0,23.0,15.0
2015-03-15,174.0,117.0,38.0,42.0,16.0,16.0
2015-03-16,186.0,184.0,14.0,43.0,19.0,18.0
2015-03-17,262.0,200.0,43.0,33.0,10.0,17.0
2015-03-18,262.0,58.0,37.0,25.0,6.0,6.0
2015-03-19,117.0,121.0,27.0,42.0,6.0,10.0
2015-03-20,169.0,119.0,39.0,27.0,2.0,5.0
2015-03-21,115.0,75.0,34.0,16.0,2.0,2.0
2015-03-22,65.0,73.0,36.0,10.0,2.0,2.0
2015-03-23,69.0,60.0,34.0,24.0,3.0,6.0
2015-03-24,101.0,80.0,38.0,32.0,16.0,16.0
2015-03-25,164.0,96.0,41.0,40.0,25.0,17.0
2015-03-26,185.0,95.0,56.0,28.0,13.0,8.0
2015-03-27,173.0,107.0,52.0,24.0,17.0,8.0
2015-03-28,174.0,223.0,35.0,16.0,5.0,4.0
2015-03-29,134.0,196.0,44.0,37.0,10.0,10.0
